WKT,nama,deskripsi
"POLYGON ((106.9654738 -6.0901951, 106.8974959 -6.0949744, 106.8782698 -6.101802, 106.8549239 -6.1161397, 106.8267714 -6.1168225, 106.808232 -6.1120433, 106.7986189 -6.0970227, 106.7862593 -6.1058986, 106.751927 -6.099071, 106.7553603 -6.0758567, 106.7443739 -6.0860984, 106.7320143 -6.0826846, 106.7258345 -6.0881468, 106.7175519 -6.0924995, 106.7151218 -6.0935983, 106.7125201 -6.0940144, 106.7114364 -6.0955293, 106.709752 -6.0949958, 106.7084109 -6.0954865, 106.7060505 -6.095956, 106.7043768 -6.0950599, 106.7035722 -6.0962014, 106.7022525 -6.0964895, 106.7006432 -6.0965535, 106.697446 -6.0967028, 106.6957938 -6.0959987, 106.6921889 -6.0969374, 106.687554 -6.0966813, 106.688069 -6.1045331, 106.6892277 -6.106752, 106.6927253 -6.1069227, 106.6960512 -6.1088003, 106.6968666 -6.1101657, 106.6969954 -6.1113605, 106.6894424 -6.1140915, 106.6894424 -6.1180172, 106.689614 -6.1204495, 106.689099 -6.1230524, 106.687554 -6.1257619, 106.687039 -6.1293249, 106.6906439 -6.1338906, 106.6912876 -6.1372188, 106.6898715 -6.1398643, 106.6866957 -6.147374, 106.6896998 -6.1593211, 106.6890561 -6.1656358, 106.6885626 -6.1687932, 106.689099 -6.1729746, 106.6973387 -6.1763025, 106.7079816 -6.1807825, 106.7139039 -6.184473, 106.7169081 -6.186457, 106.7169939 -6.1890595, 106.7162644 -6.1909155, 106.7167364 -6.1929421, 106.7204272 -6.1917901, 106.7221009 -6.1914701, 106.7241179 -6.1918328, 106.7245471 -6.1958006, 106.7237961 -6.1981151, 106.7237317 -6.2006003, 106.7237746 -6.206936, 106.7203414 -6.2100504, 106.7199123 -6.2126315, 106.7187965 -6.2152126, 106.7178523 -6.2195216, 106.7176377 -6.2216761, 106.7175089 -6.2240866, 106.7266928 -6.2243425, 106.7342459 -6.2240012, 106.73725 -6.2234893, 106.7378937 -6.2250251, 106.7390524 -6.2250251, 106.7409836 -6.2277555, 106.7431508 -6.2274142, 106.7441003 -6.2289287, 106.7440199 -6.2301019, 106.7450606 -6.2309125, 106.7439877 -6.2359465, 106.7464124 -6.2367145, 106.7476355 -6.2383356, 106.7484938 -6.2412366, 106.7464338 -6.2460999, 106.7478072 -6.2491288, 106.7505538 -6.2506219, 106.752957 -6.2501099, 106.753987 -6.2558263, 106.753987 -6.2589405, 106.7520987 -6.2599004, 106.7513263 -6.2612015, 106.7531287 -6.2625666, 106.7554461 -6.261884, 106.7544591 -6.2638037, 106.7527854 -6.2648702, 106.7539441 -6.2679843, 106.7506396 -6.2719516, 106.7520129 -6.2745751, 106.7568194 -6.2742978, 106.7574202 -6.2776678, 106.7620551 -6.2779237, 106.7608534 -6.2849196, 106.7637288 -6.2858581, 106.7656814 -6.2863273, 106.7666041 -6.2873084, 106.7667328 -6.2911475, 106.7674838 -6.2957971, 106.7698656 -6.2955838, 106.7701017 -6.297482, 106.7710244 -6.2980152, 106.7720329 -6.2990603, 106.773138 -6.3011184, 106.7710298 -6.3019769, 106.7715206 -6.3030886, 106.7730535 -6.3031326, 106.7730475 -6.3045196, 106.7746722 -6.3035179, 106.7755144 -6.304147, 106.775155 -6.3054587, 106.7744361 -6.3063758, 106.7746614 -6.3083166, 106.7733418 -6.3094043, 106.7828261 -6.3161439, 106.7847144 -6.3166558, 106.786946 -6.3161439, 106.7893389 -6.3161317, 106.7907225 -6.3147789, 106.7934691 -6.315888, 106.7993056 -6.3152908, 106.8042203 -6.3152238, 106.808232 -6.3140964, 106.8094337 -6.3152054, 106.8076866 -6.3177267, 106.8079593 -6.3186841, 106.8075807 -6.3191628, 106.8072879 -6.3196841, 106.8068498 -6.32244, 106.8058306 -6.3226639, 106.8059647 -6.3242047, 106.8046397 -6.3241247, 106.804393 -6.3251165, 106.8033845 -6.3278676, 106.8033509 -6.3302629, 106.8014291 -6.3314638, 106.8018248 -6.3326648, 106.8016196 -6.3334392, 106.7994684 -6.3333806, 106.7990222 -6.3341035, 106.7993056 -6.3345704, 106.7987048 -6.3362232, 106.7987048 -6.3379613, 106.7991769 -6.338937, 106.7998206 -6.3398273, 106.8000352 -6.3405045, 106.7997348 -6.3416934, 106.7995641 -6.3426927, 106.7987925 -6.3435214, 106.7983195 -6.3444095, 106.797589 -6.344871, 106.7970848 -6.3457827, 106.796323 -6.3465238, 106.7954862 -6.3460014, 106.7938983 -6.347089, 106.792482 -6.3480913, 106.7930185 -6.3495628, 106.7939841 -6.3510343, 106.7931043 -6.3516528, 106.7926537 -6.3524418, 106.7938982 -6.3544465, 106.7930399 -6.3552142, 106.7930399 -6.3566644, 106.7926108 -6.358797, 106.7925893 -6.3596926, 106.793394 -6.3599699, 106.793512 -6.3605883, 106.793512 -6.3622944, 106.7928682 -6.3631474, 106.7938553 -6.3642137, 106.7947995 -6.3649387, 106.7973958 -6.3648961, 106.7999493 -6.3655358, 106.801387 -6.364171, 106.8032538 -6.3635739, 106.806451 -6.3634886, 106.8096481 -6.364171, 106.810721 -6.3638298, 106.8106138 -6.3628915, 106.8118369 -6.3622517, 106.8128239 -6.3610895, 106.8129741 -6.3602951, 106.8135535 -6.359586, 106.8156134 -6.3570909, 106.8199049 -6.3564085, 106.8215142 -6.3555768, 106.8231236 -6.35611, 106.8275438 -6.356835, 106.8305479 -6.3560673, 106.8350112 -6.3550436, 106.8357837 -6.3534868, 106.8356978 -6.35193, 106.8367492 -6.3519407, 106.8378006 -6.3522072, 106.839131 -6.3518873, 106.8391417 -6.3506931, 106.8380367 -6.3494988, 106.8382298 -6.3483046, 106.8378436 -6.3468544, 106.8391739 -6.346044, 106.839882 -6.3449138, 106.8394314 -6.343357, 106.8377792 -6.3434422, 106.8365239 -6.344935, 106.8356978 -6.343954, 106.8361269 -6.3431009, 106.8369852 -6.3425038, 106.837629 -6.3418214, 106.8384444 -6.3411816, 106.8397318 -6.3424186, 106.8405043 -6.3424613, 106.8412768 -6.3419921, 106.8418776 -6.3420774, 106.84574 -6.3417361, 106.8478858 -6.336959, 106.850804 -6.3413949, 106.8544089 -6.3436128, 106.8544947 -6.3460867, 106.8560826 -6.3478354, 106.8564688 -6.3521433, 106.862477 -6.3564085, 106.8671119 -6.3550437, 106.8695151 -6.3535935, 106.8719184 -6.3535082, 106.8737655 -6.356701, 106.8720256 -6.3589889, 106.8716179 -6.3596927, 106.8727015 -6.3608976, 106.8755017 -6.3615906, 106.8787848 -6.3615267, 106.8786989 -6.3640857, 106.8801902 -6.364235, 106.8811665 -6.3662609, 106.8834643 -6.3654871, 106.8829493 -6.3697522, 106.8860178 -6.3699655, 106.8895994 -6.3681802, 106.891316 -6.3692465, 106.8944506 -6.3709464, 106.8981825 -6.3693744, 106.9023024 -6.3685214, 106.9029032 -6.3656211, 106.9062506 -6.3603324, 106.9102846 -6.3631474, 106.9140612 -6.3653652, 106.915692 -6.3616119, 106.9150912 -6.3570056, 106.9168936 -6.3570909, 106.9160353 -6.3541905, 106.9174086 -6.350096, 106.9159495 -6.3468118, 106.917237 -6.3442099, 106.9185673 -6.3426531, 106.9192111 -6.3410963, 106.9198119 -6.3362765, 106.9208418 -6.3311581, 106.9187819 -6.327234, 106.919211 -6.3252719, 106.9207989 -6.3248028, 106.9213568 -6.3234805, 106.9205414 -6.3215397, 106.920756 -6.3192576, 106.9217431 -6.3178287, 106.9223868 -6.3152054, 106.9215285 -6.3077835, 106.9215284 -6.3040297, 106.9208418 -6.2999348, 106.9170652 -6.2981432, 106.9132887 -6.2977166, 106.9084822 -6.2833839, 106.9088255 -6.2775824, 106.9093405 -6.2728047, 106.9064223 -6.2717809, 106.9063364 -6.2595805, 106.9101559 -6.2580874, 106.9100916 -6.2555491, 106.9118618 -6.2568396, 106.915692 -6.2583007, 106.916722 -6.2523283, 106.919254 -6.2510912, 106.9207775 -6.2506433, 106.9216143 -6.2515605, 106.9219147 -6.2534802, 106.9252192 -6.2538641, 106.9279229 -6.2542907, 106.9299399 -6.2531816, 106.9339739 -6.2542908, 106.9356476 -6.253139, 106.9400679 -6.253011, 106.9422995 -6.252755, 106.9438444 -6.2519871, 106.9435869 -6.2465265, 106.9436299 -6.2387622, 106.9419562 -6.2383356, 106.9450891 -6.2364585, 106.9466769 -6.2321923, 106.9483077 -6.2240012, 106.9509685 -6.218967, 106.9558179 -6.2195216, 106.9620406 -6.2130795, 106.9661605 -6.2060826, 106.9661605 -6.2013896, 106.9682204 -6.1973792, 106.9713962 -6.1867982, 106.9716536 -6.1748519, 106.9712244 -6.159875, 106.9723831 -6.1539547, 106.9719969 -6.1478637, 106.9718681 -6.1462956, 106.9725977 -6.1459222, 106.9710312 -6.1360443, 106.9708381 -6.1254836, 106.9698726 -6.1168859, 106.9702803 -6.1052158, 106.9654738 -6.0901951))",Kota DKI Jakarta,
